A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,XR l,10.3,,,,17.3,17,0.00178,18
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,,23.1,1,,,0.037,6,8.6E-6,15
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,XR ka2,70.832,,,,8.2,10,0.0058,7
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,XR ka1,72.873,,,,13.8,16,0.0100,12
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,XR kb3,82.115,,,,1.66,20,0.00137,16
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,XR kb1,82.574,,,,3.2,4,0.0026,3
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,XR kb2,84.865,,,,1.16,14,9.8E-4,12
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,,259.6,3,,,2.8,5,0.0072,12
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,,260.9,3,,,1.25,23,0.0033,6
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,g,,282.8,2,,,27,3,0.077,9
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE L,7.75,10,,,3.3,6,2.6E-4,4
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,Auger L,7.78,,,,29.8,23,0.00232,18
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE M,19.40,10,,,0.78,13,1.5E-4,3
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,Auger K,55.2,,,,1.10,18,6.1E-4,10
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE K,174.1,3,,,1.32,22,0.0023,4
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE K,175.4,3,,,18,3,0.032,6
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE K,197.27,20,,,10.3,12,0.0202,23
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE L,244.3,3,,,0.22,4,5.5E-4,9
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE L,245.6,3,,,18,3,0.043,8
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE M,255.9,3,,,0.052,9,1.34E-4,22
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE M,257.2,3,,,5.1,9,0.0130,24
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE L,267.45,20,,,1.73,20,0.0046,5
198,Tl,81,117,543.5,4,7+,IT,44.1,23,,,1.87 H 3,6732.0,87 9,22.6 15,0,0,118 10,2.93 20,0,0,0,0,0,230 14,240 13,0 AP,0 % AP,198Tl,e,CE M,279.10,20,,,0.40,5,0.00113,13
