A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,XR l,13.6,,,,11.2,4,0.00152,6
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,47.57,2,,,0.065,,3.0920E-5,
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,XR ka2,94.654,,,,1.43E-4,3,1.36E-7,3
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,XR ka1,98.434,,,,2.29E-4,5,2.26E-7,5
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,108.95,2,,,0.0225,,2.4514E-5,
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,XR kb3,110.421,,,,2.87E-5,6,3.17E-8,6
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,XR kb1,111.298,,,,5.44E-5,11,6.06E-8,12
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,XR kb2,114.445,,,,2.11E-5,4,2.42E-8,5
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,166.09,5,,,7.350E-4,20,1.221E-6,3
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,218.0,1,,,8.40E-6,10,1.831E-8,22
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,338.5,1,,,7.20E-6,10,2.44E-8,3
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,364.0,1,,,1.09E-5,15,4.0E-8,5
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,404.46,10,,,5.50E-6,10,2.22E-8,4
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,423.85,20,,,6.30E-7,10,2.67E-9,4
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,472.34,10,,,2.50E-6,20,1.18E-8,9
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,515.58,2,,,1.63E-4,5,8.4E-7,3
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,563.19,2,,,1.14E-4,4,6.42E-7,23
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,577.95,10,,,1.20E-6,20,6.9E-9,12
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,581.41,10,,,4.10E-6,20,2.38E-8,12
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,590.28,10,,,1.80E-6,10,1.06E-8,6
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,643.87,3,,,2.25E-4,9,1.45E-6,6
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,677.0,2,,,9.5E-8,4,6.4E-10,3
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,687.04,10,,,6.8E-6,20,4.7E-8,14
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,710.1,3,,,3.20E-7,10,2.27E-9,7
236,Pu,94,142,0.0,,0+,A,100,,5867.07,8,2.858 Y 8,9.01916208E7,0.05995 7,1.52 6,0,0,8.481887 3,1.11 4,0,97.6 4,0,0,5760 24,5869 24,5867.07 8,0 AP,0 % AP,232U,g,,734.55,10,,,3.08E-6,13,2.26E-8,10
