A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,XR l,3.29,,,,0.164,22,5.4E-6,7
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,XR ka2,24.002,,,,0.50,8,1.21E-4,19
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,XR ka1,24.21,,,,0.93,15,2.3E-4,4
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,XR kb3,27.238,,,,0.084,13,2.3E-5,4
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,XR kb1,27.276,,,,0.16,3,4.4E-5,7
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,XR kb2,27.863,,,,0.043,7,1.20E-5,19
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,g,,311.39,3,,,1.7,3,0.0053,8
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,Auger L,2.84,,,,2.2,3,6.3E-5,8
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,Auger K,20.1,,,,0.31,5,6.2E-5,10
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,CE K,283.45,3,,,2.1,3,0.0058,9
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,CE L,307.15,3,,,0.45,7,0.00140,22
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,CE M,310.56,3,,,0.093,15,2.9E-4,5
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,CE N,311.27,3,,,0.017,3,5.2E-5,8
119,In,49,70,311.37,3,1/2-,IT,4.4,4,,,18.0 M 3,1080.0,5.3 8,0.43 4,0,0,7.6 9,0.125 13,0,0,0,0,0,13.5 13,13.7 14,0 AP,0 % AP,119In,e,CE O,311.39,3,,,9.7E-4,15,3.0E-6,5
