A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,1274.537,7,,,100,,1.274537,
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,1431.1,,,,1.25,7,0.0179,10
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,1900.0,6,,,8.7,4,0.165,8
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,2082.6,5,,,81.9,20,1.71,4
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,2166.1,5,,,61.6,4,1.334,9
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,2283.9,7,,,5.1,3,0.116,7
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,2987.7,9,,,7.0,3,0.209,9
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,3983.5,10,,,1.20,20,0.048,8
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,4247.9,10,,,1.00,20,0.042,8
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,g,,4366.1,10,,,11.3,6,0.49,3
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm,,1521,15,3395,12,8.7,4,0.132,6
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm,,1560,15,3477,12,2.45,22,0.038,3
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm,,2046,15,4473,12,7.0,3,0.143,6
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm,,2391,15,5177,12,16.4,7,0.392,17
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm,,2449,15,5295,12,53.9,6,1.320,17
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm,,3517,15,7461,12,3.1,6,0.109,21
22,F,9,13,0.0,,(4+),B-,100,,10818,12,4.23 S 4,4.23,5.41E+3 5,0,2.13E+3 3,0,0,0,2.49E+3 4,0,0,0,0,1.003E+4 7,10818 12,7.8E+2 7,7.2 % 7,22Ne,bm av,,2.33E+3,5,,,91.6,12,2.13,5
