A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,g,XR l,0.64,,,,0.0038,6,2.4E-8,4
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,g,XR ka2,5.888,,,,0.0473,20,2.78E-6,12
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,g,XR ka1,5.899,,,,0.093,4,5.49E-6,24
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,g,XR kb1,6.49,,,,0.0109,5,7.1E-7,3
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,g,XR kb3,6.49,,,,0.0055,3,3.60E-7,16
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,g,,271.9,1,,,10.9,,0.0297,
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,e,Auger L,0.61,,,,0.8008,21,4.885E-6,13
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,e,Auger K,5.19,,,,0.345,3,1.791E-5,13
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,e,CE K,265.36,10,,,0.508,,0.001349,
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,e,CE L,271.13,10,,,0.0534,,1.447E-4,
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,e,CE M,271.90,10,,,0.00726,,1.97E-5,
60,Mn,25,35,271.21,24,4+,IT,11.5,8,,,1.77 S 2,1.77,29.723,0.0094 3,0,0,1.514,0.02280 13,0,0,0,0,0,31.2692 3,31.2 22,0 AP,0 % AP,60Mn,e,CE N,271.90,10,,,3.28E-4,,8.91E-7,
