A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,XR l,9.99,,,,30,5,0.0030,5
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,,47.74,5,,,0.25,8,1.2E-4,4
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,XR ka2,68.894,,,,14,3,0.0098,23
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,XR ka1,70.818,,,,24,6,0.017,4
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,XR kb3,79.824,,,,2.9,7,0.0023,5
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,XR kb1,80.225,,,,5.5,13,0.0044,10
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,XR kb2,82.473,,,,2.0,5,0.0017,4
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,,149.3,3,,,0.16,5,2.3E-4,8
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,,215.6,3,,,1.30,22,0.0028,5
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,,226.2,3,,,5.5,8,0.0125,19
198,Tl,81,117,543.5,4,7+,EC,55.9,23,3460,80,1.87 H 3,6732.0,1.05E+3 5,38 5,0,5.5 24,43 4,5.2 6,1.1E+3 3,0,0,0,0,2.3E+3 3,2.24E+3 10,0 AP,0 % AP,198Hg,g,,227.5,2,,,1.5,3,0.0033,6
