A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,XR l,1.48,,,,3.05,13,4.51E-5,19
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,XR ka2,11.878,,,,22.0,11,0.00261,14
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,XR ka1,11.924,,,,42.5,22,0.0051,3
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,XR kb3,13.284,,,,2.99,15,3.97E-4,20
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,XR kb1,13.292,,,,5.8,3,7.7E-4,4
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,XR kb2,13.469,,,,0.58,3,7.8E-5,4
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,,45.48,2,,,48.4,6,0.0220,3
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,,57.11,2,,,9.1,4,0.00518,23
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,g,,102.6,10,,,0.05,5,5.E-5,5
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,Auger L,1.41,,,,154,5,0.00217,7
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,Auger K,10.2,,,,44.4,17,0.00453,17
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,CE K,32.006,20,,,45.5,16,0.0145,5
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,CE K,43.636,20,,,74,4,0.0323,17
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,CE L,43.698,20,,,5.08,20,0.00222,9
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,CE M,45.223,20,,,0.82,3,3.72E-4,12
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,CE L,55.328,20,,,11.5,6,0.0064,3
76,Br,35,41,102.59,3,(4)+,IT,99.7,3,,,1.31 S 2,1.31,27.2 4,9.0 3,0,0,56.9 18,6.70 18,0,0,0,0,0,99.8 19,102.3 3,2.5 19,2.4 % 19,76Br,e,CE M,56.854,20,,,1.90,10,0.00108,6
