A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,XR l,0.34,,,,2.9E-7,10,1.0E-12,3
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,XR ka2,3.688,,,,4.58E-6,21,1.69E-10,8
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,XR ka1,3.692,,,,9.1E-6,4,3.36E-10,14
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,XR kb1,4.013,,,,9.5E-7,5,3.81E-11,19
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,XR kb3,4.013,,,,4.83E-7,22,1.94E-11,9
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,,2023.0,5,,,5.0,,0.101,
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,,3356.7,10,,,0.28,9,0.009,3
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,,3859.7,9,,,0.39,11,0.015,4
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,g,,4072.0,10,,,0.36,13,0.015,5
50,K,19,31,0.0,,0-,B-N,29,3,7.87E+3,28,472 MS 4,0.47200000000000003,140 7,5.64E-7 16,0,0,0.00211 3,3.041E-6 25,0,11.4 6,5.7E+2 3,0,0,7.2E+2 3,2.28E+3 25,1.6E+3 3,68 % 13,49Ca,e,Auger L,0.31,,,,1.584E-4,14,4.91E-10,4
